date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho
2026-01-02,XES,2026-01-16,85.00,Put,1.70,3.70,0.3144,-0.5737,0.0757,-0.0805,0.0646,-0.0194
2026-01-02,XES,2026-01-16,86.00,Call,0.20,1.95,0.2923,0.3377,0.0757,-0.0575,0.0600,0.0104
2026-01-02,XES,2026-01-16,86.00,Put,2.20,4.20,0.2922,-0.6583,0.0757,-0.0719,0.0600,-0.0224
2026-01-02,XES,2026-01-16,87.00,Call,0.00,1.80,0.4693,0.3595,0.0482,-0.0974,0.0614,0.0109
2026-01-02,XES,2026-01-16,87.00,Put,2.65,4.70,0.2460,-0.7685,0.0747,-0.0546,0.0504,-0.0261
2026-01-02,XES,2026-01-16,88.00,Call,0.20,1.15,0.2220,0.1370,0.0599,-0.0265,0.0360,0.0043
2026-01-02,XES,2026-01-16,88.00,Put,3.30,5.50,0.2220,-0.8592,0.0600,-0.0407,0.0363,-0.0293
2026-01-02,XES,2026-01-16,90.00,Call,0.00,2.20,0.2219,0.0537,0.0298,-0.0134,0.0179,0.0017
2026-01-02,XES,2026-01-16,90.00,Put,4.30,7.00,0.2220,-0.9424,0.0298,-0.0273,0.0179,-0.0327
2026-01-02,XES,2026-01-16,95.00,Call,0.00,0.75,0.2220,0.0021,0.0018,-0.0008,0.0011,0.0000
2026-01-02,XES,2026-01-16,95.00,Put,8.30,11.70,0.2220,-0.9939,0.0018,-0.0142,0.0011,-0.0363
2026-01-02,XES,2026-02-20,65.00,Call,18.70,21.30,0.6286,0.8846,0.0096,-0.0333,0.0575,0.0729
2026-01-02,XES,2026-02-20,65.00,Put,0.00,0.75,0.5571,-0.0866,0.0092,-0.0277,0.0491,-0.0103
2026-01-02,XES,2026-02-20,69.00,Call,14.90,17.39,0.5396,0.8573,0.0131,-0.0339,0.0673,0.0750
2026-01-02,XES,2026-02-20,69.00,Put,0.10,1.75,0.4870,-0.1164,0.0130,-0.0300,0.0602,-0.0143
2026-01-02,XES,2026-02-20,70.00,Call,13.80,16.20,0.4894,0.8600,0.0143,-0.0301,0.0663,0.0769
2026-01-02,XES,2026-02-20,70.00,Put,0.10,0.90,0.3850,-0.0863,0.0132,-0.0191,0.0484,-0.0104
2026-01-02,XES,2026-02-20,72.00,Call,12.10,14.50,0.4756,0.8287,0.0169,-0.0342,0.0763,0.0756
2026-01-02,XES,2026-02-20,72.00,Put,0.15,1.10,0.3620,-0.1095,0.0167,-0.0214,0.0576,-0.0132
2026-01-02,XES,2026-02-20,74.00,Call,10.30,12.50,0.4309,0.8054,0.0203,-0.0339,0.0829,0.0755
2026-01-02,XES,2026-02-20,74.00,Put,0.35,1.35,0.3484,-0.1452,0.0212,-0.0250,0.0701,-0.0175
2026-01-02,XES,2026-02-20,77.00,Call,7.60,10.00,0.3861,0.7480,0.0264,-0.0359,0.0967,0.0725
2026-01-02,XES,2026-02-20,77.00,Put,0.60,2.35,0.3444,-0.2251,0.0283,-0.0327,0.0950,-0.0258
2026-01-02,XES,2026-02-20,78.00,Call,6.90,9.20,0.3800,0.7209,0.0283,-0.0375,0.1020,0.0705
2026-01-02,XES,2026-02-20,78.00,Put,0.55,2.70,0.3308,-0.2501,0.0312,-0.0333,0.0962,-0.0286
2026-01-02,XES,2026-02-20,80.00,Call,5.40,7.60,0.3559,0.6646,0.0329,-0.0385,0.1110,0.0662
2026-01-02,XES,2026-02-20,80.00,Put,1.55,3.20,0.3395,-0.3238,0.0344,-0.0387,0.1123,-0.0369
