Index,name,value,term
2023-09-18,ZQX24.CBT.Volume,297,2024 Nov
2023-09-18,ZQX24.CBT.Adjusted,95.23999786376953,2024 Nov
2023-09-19,ZQX24.CBT.Open,95.25,2024 Nov
2023-09-19,ZQX24.CBT.High,95.25,2024 Nov
2023-09-19,ZQX24.CBT.Low,95.16999816894531,2024 Nov
2023-09-19,ZQX24.CBT.Close,95.16999816894531,2024 Nov
2023-09-19,ZQX24.CBT.Volume,431,2024 Nov
2023-09-19,ZQX24.CBT.Adjusted,95.16999816894531,2024 Nov
2023-09-20,ZQX24.CBT.Open,95.19000244140625,2024 Nov
2023-09-20,ZQX24.CBT.High,95.25,2024 Nov
2023-09-20,ZQX24.CBT.Low,95.04499816894531,2024 Nov
2023-09-20,ZQX24.CBT.Close,95.13500213623047,2024 Nov
2023-09-20,ZQX24.CBT.Volume,578,2024 Nov
2023-09-20,ZQX24.CBT.Adjusted,95.13500213623047,2024 Nov
2023-09-21,ZQX24.CBT.Open,95.05500030517578,2024 Nov
2023-09-21,ZQX24.CBT.High,95.1500015258789,2024 Nov
2023-09-21,ZQX24.CBT.Low,95.05000305175781,2024 Nov
2023-09-21,ZQX24.CBT.Close,95.12000274658203,2024 Nov
2023-09-21,ZQX24.CBT.Volume,848,2024 Nov
2023-09-21,ZQX24.CBT.Adjusted,95.12000274658203,2024 Nov
2023-09-22,ZQX24.CBT.Open,95.12999725341797,2024 Nov
2023-09-22,ZQX24.CBT.High,95.1449966430664,2024 Nov
2023-09-22,ZQX24.CBT.Low,95.12999725341797,2024 Nov
2023-09-22,ZQX24.CBT.Close,95.12999725341797,2024 Nov
2023-09-22,ZQX24.CBT.Volume,369,2024 Nov
2023-09-22,ZQX24.CBT.Adjusted,95.12999725341797,2024 Nov
2023-09-25,ZQX24.CBT.Open,95.1449966430664,2024 Nov
2023-09-25,ZQX24.CBT.High,95.16999816894531,2024 Nov
2023-09-25,ZQX24.CBT.Low,95.13500213623047,2024 Nov
2023-09-25,ZQX24.CBT.Close,95.13500213623047,2024 Nov
2023-09-25,ZQX24.CBT.Volume,144,2024 Nov
2023-09-25,ZQX24.CBT.Adjusted,95.13500213623047,2024 Nov
2023-09-26,ZQX24.CBT.Open,95.12999725341797,2024 Nov
2023-09-26,ZQX24.CBT.High,95.160003662109375,2024 Nov
2023-09-26,ZQX24.CBT.Low,95.12999725341797,2024 Nov
2023-09-26,ZQX24.CBT.Close,95.1449966430664,2024 Nov
2023-09-26,ZQX24.CBT.Volume,239,2024 Nov
2023-09-26,ZQX24.CBT.Adjusted,95.1449966430664,2024 Nov
2023-09-27,ZQX24.CBT.Open,95.154998779296875,2024 Nov
2023-09-27,ZQX24.CBT.High,95.17500305175781,2024 Nov
2023-09-27,ZQX24.CBT.Low,95.089996337890625,2024 Nov
2023-09-27,ZQX24.CBT.Close,95.089996337890625,2024 Nov
2023-09-27,ZQX24.CBT.Volume,128,2024 Nov
2023-09-27,ZQX24.CBT.Adjusted,95.089996337890625,2024 Nov
2023-09-28,ZQX24.CBT.Open,95.1050033569336,2024 Nov
2023-09-28,ZQX24.CBT.High,95.16500091552734,2024 Nov
2023-09-28,ZQX24.CBT.Low,95.089996337890625,2024 Nov
2023-09-28,ZQX24.CBT.Close,95.16500091552734,2024 Nov
2023-09-28,ZQX24.CBT.Volume,819,2024 Nov
2023-09-28,ZQX24.CBT.Adjusted,95.16500091552734,2024 Nov
2023-09-29,ZQX24.CBT.Open,95.19499969482422,2024 Nov
2023-09-29,ZQX24.CBT.High,95.2249984741211,2024 Nov
2023-09-29,ZQX24.CBT.Low,95.17500305175781,2024 Nov
2023-09-29,ZQX24.CBT.Close,95.18499755859375,2024 Nov
2023-09-29,ZQX24.CBT.Volume,629,2024 Nov
2023-09-29,ZQX24.CBT.Adjusted,95.18499755859375,2024 Nov
2023-10-02,ZQX24.CBT.Open,95.160003662109375,2024 Nov
2023-10-02,ZQX24.CBT.High,95.160003662109375,2024 Nov
2023-10-02,ZQX24.CBT.Low,95.11000061035156,2024 Nov
2023-10-02,ZQX24.CBT.Close,95.11499786376953,2024 Nov
2023-10-02,ZQX24.CBT.Volume,195,2024 Nov
2023-10-02,ZQX24.CBT.Adjusted,95.11499786376953,2024 Nov
2023-10-03,ZQX24.CBT.Open,95.11000061035156,2024 Nov
2023-10-03,ZQX24.CBT.High,95.1500015258789,2024 Nov
2023-10-03,ZQX24.CBT.Low,95.08000183105469,2024 Nov
2023-10-03,ZQX24.CBT.Close,95.0999984741211,2024 Nov
2023-10-03,ZQX24.CBT.Volume,976,2024 Nov
2023-10-03,ZQX24.CBT.Adjusted,95.0999984741211,2024 Nov
2023-10-04,ZQX24.CBT.Open,95.1050033569336,2024 Nov
2023-10-04,ZQX24.CBT.High,95.220001220703125,2024 Nov
2023-10-04,ZQX24.CBT.Low,95.0999984741211,2024 Nov
2023-10-04,ZQX24.CBT.Close,95.220001220703125,2024 Nov
2023-10-04,ZQX24.CBT.Volume,727,2024 Nov
2023-10-04,ZQX24.CBT.Adjusted,95.220001220703125,2024 Nov
2023-10-05,ZQX24.CBT.Open,95.19999694824219,2024 Nov
2023-10-05,ZQX24.CBT.High,95.2750015258789,2024 Nov
2023-10-05,ZQX24.CBT.Low,95.19499969482422,2024 Nov
2023-10-05,ZQX24.CBT.Close,95.25499725341797,2024 Nov
2023-10-05,ZQX24.CBT.Volume,641,2024 Nov
2023-10-05,ZQX24.CBT.Adjusted,95.25499725341797,2024 Nov
2023-10-06,ZQX24.CBT.Open,95.26000213623047,2024 Nov
2023-10-06,ZQX24.CBT.High,95.26000213623047,2024 Nov
2023-10-06,ZQX24.CBT.Low,95.11499786376953,2024 Nov
2023-10-06,ZQX24.CBT.Close,95.19000244140625,2024 Nov
2023-10-06,ZQX24.CBT.Volume,918,2024 Nov
2023-10-06,ZQX24.CBT.Adjusted,95.19000244140625,2024 Nov
2023-10-09,ZQX24.CBT.Open,95.2699966430664,2024 Nov
2023-10-09,ZQX24.CBT.High,95.375,2024 Nov
2023-10-09,ZQX24.CBT.Low,95.2699966430664,2024 Nov
2023-10-09,ZQX24.CBT.Close,95.3550033569336,2024 Nov
2023-10-09,ZQX24.CBT.Volume,145,2024 Nov
2023-10-09,ZQX24.CBT.Adjusted,95.3550033569336,2024 Nov
2023-10-10,ZQX24.CBT.Open,95.30500030517578,2024 Nov
2023-10-10,ZQX24.CBT.High,95.36499786376953,2024 Nov
2023-10-10,ZQX24.CBT.Low,95.26499938964844,2024 Nov
2023-10-10,ZQX24.CBT.Close,95.31999969482422,2024 Nov
2023-10-10,ZQX24.CBT.Volume,255,2024 Nov
2023-10-10,ZQX24.CBT.Adjusted,95.31999969482422,2024 Nov
2023-10-11,ZQX24.CBT.Open,95.30999755859375,2024 Nov
2023-10-11,ZQX24.CBT.High,95.3550033569336,2024 Nov
2023-10-11,ZQX24.CBT.Low,95.26000213623047,2024 Nov
2023-10-11,ZQX24.CBT.Close,95.2750015258789,2024 Nov
2023-10-11,ZQX24.CBT.Volume,942,2024 Nov
2023-10-11,ZQX24.CBT.Adjusted,95.2750015258789,2024 Nov
2023-10-12,ZQX24.CBT.Open,95.2750015258789,2024 Nov
2023-10-12,ZQX24.CBT.High,95.279998779296875,2024 Nov
2023-10-12,ZQX24.CBT.Low,95.16500091552734,2024 Nov
2023-10-12,ZQX24.CBT.Close,95.20999908447266,2024 Nov
2023-10-12,ZQX24.CBT.Volume,597,2024 Nov
2023-10-12,ZQX24.CBT.Adjusted,95.20999908447266,2024 Nov
2023-10-13,ZQX24.CBT.Open,95.23500061035156,2024 Nov
2023-10-13,ZQX24.CBT.High,95.25499725341797,2024 Nov
2023-10-13,ZQX24.CBT.Low,95.20500183105469,2024 Nov
2023-10-13,ZQX24.CBT.Close,95.214996337890625,2024 Nov
2023-10-13,ZQX24.CBT.Volume,229,2024 Nov
2023-10-13,ZQX24.CBT.Adjusted,95.214996337890625,2024 Nov
2023-10-16,ZQX24.CBT.Open,95.19499969482422,2024 Nov
2023-10-16,ZQX24.CBT.High,95.2249984741211,2024 Nov
2023-10-16,ZQX24.CBT.Low,95.17500305175781,2024 Nov
2023-10-16,ZQX24.CBT.Close,95.19000244140625,2024 Nov
2023-10-16,ZQX24.CBT.Volume,414,2024 Nov
2023-10-16,ZQX24.CBT.Adjusted,95.19000244140625,2024 Nov
2023-10-17,ZQX24.CBT.Open,95.16999816894531,2024 Nov
2023-10-17,ZQX24.CBT.High,95.18000030517578,2024 Nov
2023-10-17,ZQX24.CBT.Low,95.05000305175781,2024 Nov
2023-10-17,ZQX24.CBT.Close,95.08000183105469,2024 Nov
2023-10-17,ZQX24.CBT.Volume,753,2024 Nov
2023-10-17,ZQX24.CBT.Adjusted,95.08000183105469,2024 Nov
2023-10-18,ZQX24.CBT.Open,95.089996337890625,2024 Nov
2023-10-18,ZQX24.CBT.High,95.12000274658203,2024 Nov
2023-10-18,ZQX24.CBT.Low,95.04000091552734,2024 Nov
2023-10-18,ZQX24.CBT.Close,95.06999969482422,2024 Nov
2023-10-18,ZQX24.CBT.Volume,449,2024 Nov
2023-10-18,ZQX24.CBT.Adjusted,95.06999969482422,2024 Nov
2023-10-19,ZQX24.CBT.Open,95.05999755859375,2024 Nov
2023-10-19,ZQX24.CBT.High,95.1500015258789,2024 Nov
2023-10-19,ZQX24.CBT.Low,95.029998779296875,2024 Nov
2023-10-19,ZQX24.CBT.Close,95.125,2024 Nov
2023-10-19,ZQX24.CBT.Volume,869,2024 Nov
2023-10-19,ZQX24.CBT.Adjusted,95.125,2024 Nov
2023-10-20,ZQX24.CBT.Open,95.154998779296875,2024 Nov
2023-10-20,ZQX24.CBT.High,95.25499725341797,2024 Nov
2023-10-20,ZQX24.CBT.Low,95.1449966430664,2024 Nov
2023-10-20,ZQX24.CBT.Close,95.220001220703125,2024 Nov
2023-10-20,ZQX24.CBT.Volume,612,2024 Nov
2023-10-20,ZQX24.CBT.Adjusted,95.220001220703125,2024 Nov
2023-10-23,ZQX24.CBT.Open,95.220001220703125,2024 Nov
2023-10-23,ZQX24.CBT.High,95.279998779296875,2024 Nov
2023-10-23,ZQX24.CBT.Low,95.18000030517578,2024 Nov
2023-10-23,ZQX24.CBT.Close,95.24500274658203,2024 Nov
2023-10-23,ZQX24.CBT.Volume,1126,2024 Nov
2023-10-23,ZQX24.CBT.Adjusted,95.24500274658203,2024 Nov
2023-10-24,ZQX24.CBT.Open,95.25499725341797,2024 Nov
2023-10-24,ZQX24.CBT.High,95.26499938964844,2024 Nov
2023-10-24,ZQX24.CBT.Low,95.18499755859375,2024 Nov
2023-10-24,ZQX24.CBT.Close,95.20500183105469,2024 Nov
2023-10-24,ZQX24.CBT.Volume,407,2024 Nov
2023-10-24,ZQX24.CBT.Adjusted,95.20500183105469,2024 Nov
2023-10-25,ZQX24.CBT.Open,95.20999908447266,2024 Nov
2023-10-25,ZQX24.CBT.High,95.20999908447266,2024 Nov
2023-10-25,ZQX24.CBT.Low,95.1500015258789,2024 Nov
2023-10-25,ZQX24.CBT.Close,95.160003662109375,2024 Nov
2023-10-25,ZQX24.CBT.Volume,212,2024 Nov
2023-10-25,ZQX24.CBT.Adjusted,95.160003662109375,2024 Nov
2023-10-26,ZQX24.CBT.Open,95.16500091552734,2024 Nov
2023-10-26,ZQX24.CBT.High,95.26000213623047,2024 Nov
2023-10-26,ZQX24.CBT.Low,95.1500015258789,2024 Nov
2023-10-26,ZQX24.CBT.Close,95.23999786376953,2024 Nov
2023-10-26,ZQX24.CBT.Volume,982,2024 Nov
2023-10-26,ZQX24.CBT.Adjusted,95.23999786376953,2024 Nov
2023-10-27,ZQX24.CBT.Open,95.2249984741211,2024 Nov
2023-10-27,ZQX24.CBT.High,95.2750015258789,2024 Nov
2023-10-27,ZQX24.CBT.Low,95.2249984741211,2024 Nov
2023-10-27,ZQX24.CBT.Close,95.26499938964844,2024 Nov
2023-10-27,ZQX24.CBT.Volume,804,2024 Nov
2023-10-27,ZQX24.CBT.Adjusted,95.26499938964844,2024 Nov
2023-10-30,ZQX24.CBT.Open,95.26000213623047,2024 Nov
2023-10-30,ZQX24.CBT.High,95.26000213623047,2024 Nov
2023-10-30,ZQX24.CBT.Low,95.214996337890625,2024 Nov
2023-10-30,ZQX24.CBT.Close,95.23999786376953,2024 Nov
2023-10-30,ZQX24.CBT.Volume,115,2024 Nov
2023-10-30,ZQX24.CBT.Adjusted,95.23999786376953,2024 Nov
2023-10-31,ZQX24.CBT.Open,95.26000213623047,2024 Nov
2023-10-31,ZQX24.CBT.High,95.26000213623047,2024 Nov
2023-10-31,ZQX24.CBT.Low,95.17500305175781,2024 Nov
2023-10-31,ZQX24.CBT.Close,95.18000030517578,2024 Nov
2023-10-31,ZQX24.CBT.Volume,1143,2024 Nov
2023-10-31,ZQX24.CBT.Adjusted,95.18000030517578,2024 Nov
2023-11-01,ZQX24.CBT.Open,95.17500305175781,2024 Nov
2023-11-01,ZQX24.CBT.High,95.3550033569336,2024 Nov
2023-11-01,ZQX24.CBT.Low,95.17500305175781,2024 Nov
2023-11-01,ZQX24.CBT.Close,95.30500030517578,2024 Nov
2023-11-01,ZQX24.CBT.Volume,1471,2024 Nov
2023-11-01,ZQX24.CBT.Adjusted,95.30500030517578,2024 Nov
2023-11-02,ZQX24.CBT.Open,95.345001220703125,2024 Nov
2023-11-02,ZQX24.CBT.High,95.375,2024 Nov
2023-11-02,ZQX24.CBT.Low,95.279998779296875,2024 Nov
2023-11-02,ZQX24.CBT.Close,95.31500244140625,2024 Nov
2023-11-02,ZQX24.CBT.Volume,1881,2024 Nov
2023-11-02,ZQX24.CBT.Adjusted,95.31500244140625,2024 Nov
2023-11-03,ZQX24.CBT.Open,95.29000091552734,2024 Nov
2023-11-03,ZQX24.CBT.High,95.5199966430664,2024 Nov
2023-11-03,ZQX24.CBT.Low,95.29000091552734,2024 Nov
2023-11-03,ZQX24.CBT.Close,95.48999786376953,2024 Nov
2023-11-03,ZQX24.CBT.Volume,1389,2024 Nov
2023-11-03,ZQX24.CBT.Adjusted,95.48999786376953,2024 Nov
2023-11-06,ZQX24.CBT.Open,95.44000244140625,2024 Nov
2023-11-06,ZQX24.CBT.High,95.44000244140625,2024 Nov
2023-11-06,ZQX24.CBT.Low,95.36000061035156,2024 Nov
2023-11-06,ZQX24.CBT.Close,95.36000061035156,2024 Nov
2023-11-06,ZQX24.CBT.Volume,1038,2024 Nov
2023-11-06,ZQX24.CBT.Adjusted,95.36000061035156,2024 Nov
2023-11-07,ZQX24.CBT.Open,95.37000274658203,2024 Nov
2023-11-07,ZQX24.CBT.High,95.41999816894531,2024 Nov
2023-11-07,ZQX24.CBT.Low,95.345001220703125,2024 Nov
2023-11-07,ZQX24.CBT.Close,95.38999938964844,2024 Nov
2023-11-07,ZQX24.CBT.Volume,1034,2024 Nov
2023-11-07,ZQX24.CBT.Adjusted,95.38999938964844,2024 Nov
2023-11-08,ZQX24.CBT.Open,95.4000015258789,2024 Nov
2023-11-08,ZQX24.CBT.High,95.4000015258789,2024 Nov
2023-11-08,ZQX24.CBT.Low,95.3499984741211,2024 Nov
2023-11-08,ZQX24.CBT.Close,95.3550033569336,2024 Nov
2023-11-08,ZQX24.CBT.Volume,1192,2024 Nov
2023-11-08,ZQX24.CBT.Adjusted,95.3550033569336,2024 Nov
2023-11-09,ZQX24.CBT.Open,95.37000274658203,2024 Nov
2023-11-09,ZQX24.CBT.High,95.37000274658203,2024 Nov
2023-11-09,ZQX24.CBT.Low,95.24500274658203,2024 Nov
2023-11-09,ZQX24.CBT.Close,95.26499938964844,2024 Nov
2023-11-09,ZQX24.CBT.Volume,2580,2024 Nov
2023-11-09,ZQX24.CBT.Adjusted,95.26499938964844,2024 Nov
2023-11-10,ZQX24.CBT.Open,95.25499725341797,2024 Nov
2023-11-10,ZQX24.CBT.High,95.30999755859375,2024 Nov
2023-11-10,ZQX24.CBT.Low,95.214996337890625,2024 Nov
2023-11-10,ZQX24.CBT.Close,95.2249984741211,2024 Nov
2023-11-10,ZQX24.CBT.Volume,1438,2024 Nov
2023-11-10,ZQX24.CBT.Adjusted,95.2249984741211,2024 Nov
2023-11-13,ZQX24.CBT.Open,95.214996337890625,2024 Nov
2023-11-13,ZQX24.CBT.High,95.2699966430664,2024 Nov
2023-11-13,ZQX24.CBT.Low,95.214996337890625,2024 Nov
2023-11-13,ZQX24.CBT.Close,95.26000213623047,2024 Nov
2023-11-13,ZQX24.CBT.Volume,1249,2024 Nov
2023-11-13,ZQX24.CBT.Adjusted,95.26000213623047,2024 Nov
2023-11-14,ZQX24.CBT.Open,95.24500274658203,2024 Nov
2023-11-14,ZQX24.CBT.High,95.51499938964844,2024 Nov
2023-11-14,ZQX24.CBT.Low,95.23999786376953,2024 Nov
2023-11-14,ZQX24.CBT.Close,95.50499725341797,2024 Nov
2023-11-14,ZQX24.CBT.Volume,2858,2024 Nov
2023-11-14,ZQX24.CBT.Adjusted,95.50499725341797,2024 Nov
2023-11-15,ZQX24.CBT.Open,95.4800033569336,2024 Nov
2023-11-15,ZQX24.CBT.High,95.49500274658203,2024 Nov
2023-11-15,ZQX24.CBT.Low,95.3550033569336,2024 Nov
2023-11-15,ZQX24.CBT.Close,95.38500213623047,2024 Nov
2023-11-15,ZQX24.CBT.Volume,1261,2024 Nov
2023-11-15,ZQX24.CBT.Adjusted,95.38500213623047,2024 Nov
2023-11-16,ZQX24.CBT.Open,95.404998779296875,2024 Nov
2023-11-16,ZQX24.CBT.High,95.49500274658203,2024 Nov
2023-11-16,ZQX24.CBT.Low,95.404998779296875,2024 Nov
2023-11-16,ZQX24.CBT.Close,95.45999908447266,2024 Nov
2023-11-16,ZQX24.CBT.Volume,694,2024 Nov
2023-11-16,ZQX24.CBT.Adjusted,95.45999908447266,2024 Nov
2023-11-17,ZQX24.CBT.Open,95.464996337890625,2024 Nov
2023-11-17,ZQX24.CBT.High,95.50499725341797,2024 Nov
2023-11-17,ZQX24.CBT.Low,95.38999938964844,2024 Nov
2023-11-17,ZQX24.CBT.Close,95.4000015258789,2024 Nov
2023-11-17,ZQX24.CBT.Volume,785,2024 Nov
2023-11-17,ZQX24.CBT.Adjusted,95.4000015258789,2024 Nov
2023-11-20,ZQX24.CBT.Open,95.41500091552734,2024 Nov
2023-11-20,ZQX24.CBT.High,95.41500091552734,2024 Nov
2023-11-20,ZQX24.CBT.Low,95.37000274658203,2024 Nov
2023-11-20,ZQX24.CBT.Close,95.37999725341797,2024 Nov
2023-11-20,ZQX24.CBT.Volume,486,2024 Nov
2023-11-20,ZQX24.CBT.Adjusted,95.37999725341797,2024 Nov
2023-11-21,ZQX24.CBT.Open,95.38500213623047,2024 Nov
2023-11-21,ZQX24.CBT.High,95.43000030517578,2024 Nov
2023-11-21,ZQX24.CBT.Low,95.37999725341797,2024 Nov
2023-11-21,ZQX24.CBT.Close,95.404998779296875,2024 Nov
2023-11-21,ZQX24.CBT.Volume,1200,2024 Nov
2023-11-21,ZQX24.CBT.Adjusted,95.404998779296875,2024 Nov
2023-11-22,ZQX24.CBT.Open,95.38500213623047,2024 Nov
2023-11-22,ZQX24.CBT.High,95.43499755859375,2024 Nov
2023-11-22,ZQX24.CBT.Low,95.31999969482422,2024 Nov
2023-11-22,ZQX24.CBT.Close,95.36000061035156,2024 Nov
2023-11-22,ZQX24.CBT.Volume,2522,2024 Nov
2023-11-22,ZQX24.CBT.Adjusted,95.36000061035156,2024 Nov
2023-11-23,ZQX24.CBT.Open,NA,2024 Nov
2023-11-23,ZQX24.CBT.High,NA,2024 Nov
2023-11-23,ZQX24.CBT.Low,NA,2024 Nov
2023-11-23,ZQX24.CBT.Close,NA,2024 Nov
2023-11-23,ZQX24.CBT.Volume,NA,2024 Nov
2023-11-23,ZQX24.CBT.Adjusted,NA,2024 Nov
2023-11-24,ZQX24.CBT.Open,95.345001220703125,2024 Nov
2023-11-24,ZQX24.CBT.High,95.3499984741211,2024 Nov
2023-11-24,ZQX24.CBT.Low,95.30999755859375,2024 Nov
2023-11-24,ZQX24.CBT.Close,95.31500244140625,2024 Nov
2023-11-24,ZQX24.CBT.Volume,371,2024 Nov
2023-11-24,ZQX24.CBT.Adjusted,95.31500244140625,2024 Nov
2023-11-27,ZQX24.CBT.Open,95.31500244140625,2024 Nov
2023-11-27,ZQX24.CBT.High,95.37000274658203,2024 Nov
2023-11-27,ZQX24.CBT.Low,95.30999755859375,2024 Nov
2023-11-27,ZQX24.CBT.Close,95.3550033569336,2024 Nov
2023-11-27,ZQX24.CBT.Volume,1645,2024 Nov
2023-11-27,ZQX24.CBT.Adjusted,95.3550033569336,2024 Nov
2023-11-28,ZQX24.CBT.Open,95.3550033569336,2024 Nov
2023-11-28,ZQX24.CBT.High,95.51499938964844,2024 Nov
2023-11-28,ZQX24.CBT.Low,95.33000183105469,2024 Nov
2023-11-28,ZQX24.CBT.Close,95.5,2024 Nov
2023-11-28,ZQX24.CBT.Volume,4676,2024 Nov
2023-11-28,ZQX24.CBT.Adjusted,95.5,2024 Nov
2023-11-29,ZQX24.CBT.Open,95.54000091552734,2024 Nov
2023-11-29,ZQX24.CBT.High,95.68499755859375,2024 Nov
2023-11-29,ZQX24.CBT.Low,95.54000091552734,2024 Nov
2023-11-29,ZQX24.CBT.Close,95.654998779296875,2024 Nov
2023-11-29,ZQX24.CBT.Volume,4852,2024 Nov
2023-11-29,ZQX24.CBT.Adjusted,95.654998779296875,2024 Nov
2023-11-30,ZQX24.CBT.Open,95.6500015258789,2024 Nov
2023-11-30,ZQX24.CBT.High,95.68499755859375,2024 Nov
2023-11-30,ZQX24.CBT.Low,95.56500244140625,2024 Nov
2023-11-30,ZQX24.CBT.Close,95.589996337890625,2024 Nov
2023-11-30,ZQX24.CBT.Volume,1872,2024 Nov
2023-11-30,ZQX24.CBT.Adjusted,95.589996337890625,2024 Nov
2023-12-01,ZQX24.CBT.Open,95.63999938964844,2024 Nov
2023-12-01,ZQX24.CBT.High,95.82499694824219,2024 Nov
2023-12-01,ZQX24.CBT.Low,95.589996337890625,2024 Nov
2023-12-01,ZQX24.CBT.Close,95.79000091552734,2024 Nov
2023-12-01,ZQX24.CBT.Volume,3326,2024 Nov
2023-12-01,ZQX24.CBT.Adjusted,95.79000091552734,2024 Nov
2023-12-04,ZQX24.CBT.Open,95.785003662109375,2024 Nov
2023-12-04,ZQX24.CBT.High,95.785003662109375,2024 Nov
2023-12-04,ZQX24.CBT.Low,95.68499755859375,2024 Nov
2023-12-04,ZQX24.CBT.Close,95.70500183105469,2024 Nov
2023-12-04,ZQX24.CBT.Volume,3842,2024 Nov
2023-12-04,ZQX24.CBT.Adjusted,95.70500183105469,2024 Nov
2023-12-05,ZQX24.CBT.Open,95.7249984741211,2024 Nov
2023-12-05,ZQX24.CBT.High,95.80999755859375,2024 Nov
2023-12-05,ZQX24.CBT.Low,95.720001220703125,2024 Nov
2023-12-05,ZQX24.CBT.Close,95.7750015258789,2024 Nov
2023-12-05,ZQX24.CBT.Volume,3868,2024 Nov
2023-12-05,ZQX24.CBT.Adjusted,95.7750015258789,2024 Nov
2023-12-06,ZQX24.CBT.Open,95.75499725341797,2024 Nov
2023-12-06,ZQX24.CBT.High,95.76000213623047,2024 Nov
2023-12-06,ZQX24.CBT.Low,95.70500183105469,2024 Nov
2023-12-06,ZQX24.CBT.Close,95.70999908447266,2024 Nov
2023-12-06,ZQX24.CBT.Volume,3772,2024 Nov
2023-12-06,ZQX24.CBT.Adjusted,95.70999908447266,2024 Nov
2023-12-07,ZQX24.CBT.Open,95.720001220703125,2024 Nov
2023-12-07,ZQX24.CBT.High,95.7699966430664,2024 Nov
2023-12-07,ZQX24.CBT.Low,95.66999816894531,2024 Nov
2023-12-07,ZQX24.CBT.Close,95.75499725341797,2024 Nov
2023-12-07,ZQX24.CBT.Volume,6225,2024 Nov
2023-12-07,ZQX24.CBT.Adjusted,95.75499725341797,2024 Nov
2023-12-08,ZQX24.CBT.Open,95.720001220703125,2024 Nov
2023-12-08,ZQX24.CBT.High,95.720001220703125,2024 Nov
2023-12-08,ZQX24.CBT.Low,95.55999755859375,2024 Nov
2023-12-08,ZQX24.CBT.Close,95.57499694824219,2024 Nov
2023-12-08,ZQX24.CBT.Volume,4258,2024 Nov
2023-12-08,ZQX24.CBT.Adjusted,95.57499694824219,2024 Nov
2023-12-11,ZQX24.CBT.Open,95.57499694824219,2024 Nov
2023-12-11,ZQX24.CBT.High,95.595001220703125,2024 Nov
2023-12-11,ZQX24.CBT.Low,95.529998779296875,2024 Nov
2023-12-11,ZQX24.CBT.Close,95.58499908447266,2024 Nov
2023-12-11,ZQX24.CBT.Volume,1241,2024 Nov
2023-12-11,ZQX24.CBT.Adjusted,95.58499908447266,2024 Nov
2023-12-12,ZQX24.CBT.Open,95.595001220703125,2024 Nov
2023-12-12,ZQX24.CBT.High,95.69000244140625,2024 Nov
2023-12-12,ZQX24.CBT.Low,95.55000305175781,2024 Nov
2023-12-12,ZQX24.CBT.Close,95.56999969482422,2024 Nov
2023-12-12,ZQX24.CBT.Volume,3600,2024 Nov
2023-12-12,ZQX24.CBT.Adjusted,95.56999969482422,2024 Nov
2023-12-13,ZQX24.CBT.Open,95.58499908447266,2024 Nov
2023-12-13,ZQX24.CBT.High,95.94999694824219,2024 Nov
2023-12-13,ZQX24.CBT.Low,95.57499694824219,2024 Nov
2023-12-13,ZQX24.CBT.Close,95.87000274658203,2024 Nov
2023-12-13,ZQX24.CBT.Volume,5672,2024 Nov
2023-12-13,ZQX24.CBT.Adjusted,95.87000274658203,2024 Nov
2023-12-14,ZQX24.CBT.Open,95.95500183105469,2024 Nov
2023-12-14,ZQX24.CBT.High,96.1050033569336,2024 Nov
2023-12-14,ZQX24.CBT.Low,95.93499755859375,2024 Nov
2023-12-14,ZQX24.CBT.Close,95.93499755859375,2024 Nov
2023-12-14,ZQX24.CBT.Volume,5305,2024 Nov
2023-12-14,ZQX24.CBT.Adjusted,95.93499755859375,2024 Nov
2023-12-15,ZQX24.CBT.Open,95.94000244140625,2024 Nov
2023-12-15,ZQX24.CBT.High,95.9749984741211,2024 Nov
2023-12-15,ZQX24.CBT.Low,95.81999969482422,2024 Nov
2023-12-15,ZQX24.CBT.Close,95.86499786376953,2024 Nov
2023-12-15,ZQX24.CBT.Volume,2386,2024 Nov
2023-12-15,ZQX24.CBT.Adjusted,95.86499786376953,2024 Nov
2023-12-18,ZQX24.CBT.Open,95.875,2024 Nov
2023-12-18,ZQX24.CBT.High,95.91999816894531,2024 Nov
2023-12-18,ZQX24.CBT.Low,95.86499786376953,2024 Nov
2023-12-18,ZQX24.CBT.Close,95.875,2024 Nov
2023-12-18,ZQX24.CBT.Volume,1640,2024 Nov
2023-12-18,ZQX24.CBT.Adjusted,95.875,2024 Nov
2023-12-19,ZQX24.CBT.Open,95.87999725341797,2024 Nov
2023-12-19,ZQX24.CBT.High,95.93000030517578,2024 Nov
2023-12-19,ZQX24.CBT.Low,95.86499786376953,2024 Nov
2023-12-19,ZQX24.CBT.Close,95.9000015258789,2024 Nov
2023-12-19,ZQX24.CBT.Volume,1525,2024 Nov
2023-12-19,ZQX24.CBT.Adjusted,95.9000015258789,2024 Nov
2023-12-20,ZQX24.CBT.Open,95.910003662109375,2024 Nov
2023-12-20,ZQX24.CBT.High,96.05000305175781,2024 Nov
2023-12-20,ZQX24.CBT.Low,95.904998779296875,2024 Nov
2023-12-20,ZQX24.CBT.Close,95.98999786376953,2024 Nov
2023-12-20,ZQX24.CBT.Volume,3548,2024 Nov
2023-12-20,ZQX24.CBT.Adjusted,95.98999786376953,2024 Nov
2023-12-21,ZQX24.CBT.Open,96.029998779296875,2024 Nov
2023-12-21,ZQX24.CBT.High,96.07499694824219,2024 Nov
