date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho
2026-01-30,SPY,2026-03-13,678.00,Put,8.64,8.69,0.1654,-0.3332,0.0096,-0.1428,0.8462,-0.2253
2026-01-30,SPY,2026-03-13,685.00,Call,19.68,19.96,0.1582,0.6107,0.0103,-0.2208,0.8993,0.4621
2026-01-30,SPY,2026-03-13,685.00,Put,10.42,10.49,0.1551,-0.3995,0.0110,-0.1380,0.9026,-0.2594
2026-01-30,SPY,2026-03-13,692.00,Call,14.99,15.06,0.1480,0.5375,0.0114,-0.2096,0.9312,0.4095
2026-01-30,SPY,2026-03-13,692.00,Put,12.65,12.74,0.1447,-0.4792,0.0124,-0.1274,0.9268,-0.2931
2026-01-30,SPY,2026-03-13,699.00,Call,10.74,10.80,0.1380,0.4530,0.0122,-0.1912,0.9286,0.3473
2026-01-30,SPY,2026-03-13,699.00,Put,15.49,15.58,0.1344,-0.5741,0.0136,-0.1096,0.9105,-0.3195
2026-01-30,SPY,2026-03-13,706.00,Call,7.19,7.25,0.1288,0.3601,0.0124,-0.1653,0.8768,0.2777
2026-01-30,SPY,2026-03-13,706.00,Put,18.86,19.39,0.1240,-0.6846,0.0144,-0.0837,0.8222,-0.3224
2026-01-30,SPY,2026-03-13,713.00,Call,4.45,4.51,0.1208,0.2657,0.0116,-0.1333,0.7685,0.2058
2026-01-30,SPY,2026-03-13,713.00,Put,23.39,24.00,0.1141,-0.8086,0.0145,-0.0504,0.6367,-0.2696
2026-01-30,SPY,2026-03-13,720.00,Call,2.56,2.60,0.1145,0.1804,0.0098,-0.0995,0.6156,0.1403
2026-01-30,SPY,2026-03-13,720.00,Put,28.92,29.56,0.1145,-0.8995,0.0128,-0.0286,0.4239,-0.1768
2026-01-30,SPY,2026-03-13,735.00,Call,0.66,0.68,0.1080,0.0624,0.0048,-0.0424,0.2878,0.0488
2026-01-30,SPY,2026-03-13,735.00,Put,42.15,45.29,0.1080,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-03-13,745.00,Call,0.28,0.30,0.1091,0.0297,0.0026,-0.0231,0.1582,0.0232
2026-01-30,SPY,2026-03-13,745.00,Put,52.16,55.31,0.1091,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-03-13,760.00,Call,0.10,0.11,0.1160,0.0113,0.0010,-0.0106,0.0699,0.0089
2026-01-30,SPY,2026-03-13,760.00,Put,67.16,70.29,0.1160,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-03-13,780.00,Call,0.04,0.05,0.1310,0.0047,0.0004,-0.0054,0.0321,0.0037
2026-01-30,SPY,2026-03-13,780.00,Put,87.16,90.31,0.1310,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-03-13,795.00,Call,0.02,0.03,0.1414,0.0025,0.0002,-0.0033,0.0186,0.0020
2026-01-30,SPY,2026-03-13,795.00,Put,102.16,105.29,0.1414,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-03-13,815.00,Call,0.01,0.02,0.1613,0.0018,0.0001,-0.0028,0.0138,0.0014
2026-01-30,SPY,2026-03-13,815.00,Put,122.16,125.28,0.1613,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-03-13,830.00,Call,0.01,0.02,0.1778,0.0016,0.0001,-0.0028,0.0127,0.0013
2026-01-30,SPY,2026-03-13,830.00,Put,137.16,140.28,0.1778,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-03-13,865.00,Call,0.01,0.02,0.2146,0.0014,0.0000,-0.0029,0.0109,0.0011
2026-01-30,SPY,2026-03-13,865.00,Put,172.16,175.32,0.2146,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-03-13,900.00,Call,0.00,0.01,0.2298,0.0005,0.0000,-0.0011,0.0041,0.0003
2026-01-30,SPY,2026-03-13,900.00,Put,207.16,210.32,0.2298,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-03-31,485.00,Call,207.88,210.69,0.4858,0.9712,0.0004,-0.1045,0.1771,0.7581
2026-01-30,SPY,2026-03-31,485.00,Put,0.56,0.57,0.4140,-0.0132,0.0002,-0.0319,0.0949,-0.0159
2026-01-30,SPY,2026-03-31,519.00,Call,174.30,177.10,0.4163,0.9633,0.0006,-0.1114,0.2181,0.8044
2026-01-30,SPY,2026-03-31,519.00,Put,0.83,0.85,0.3663,-0.0210,0.0004,-0.0419,0.1415,-0.0252
2026-01-30,SPY,2026-03-31,554.00,Call,139.88,142.68,0.3508,0.9499,0.0010,-0.1212,0.2831,0.8457
2026-01-30,SPY,2026-03-31,554.00,Put,1.27,1.30,0.3179,-0.0348,0.0008,-0.0550,0.2154,-0.0416
2026-01-30,SPY,2026-03-31,571.00,Call,123.27,126.08,0.3214,0.9397,0.0013,-0.1277,0.3289,0.8614
2026-01-30,SPY,2026-03-31,571.00,Put,1.61,1.64,0.2956,-0.0455,0.0011,-0.0633,0.2680,-0.0543
2026-01-30,SPY,2026-03-31,590.00,Call,104.87,107.68,0.2908,0.9234,0.0017,-0.1369,0.3974,0.8731
2026-01-30,SPY,2026-03-31,590.00,Put,2.16,2.19,0.2716,-0.0629,0.0016,-0.0750,0.3580,-0.0696
2026-01-30,SPY,2026-03-31,605.00,Call,91.63,92.21,0.2680,0.9050,0.0022,-0.1456,0.4680,0.8759
2026-01-30,SPY,2026-03-31,605.00,Put,2.77,2.81,0.2533,-0.0825,0.0021,-0.0856,0.4485,-0.0903
2026-01-30,SPY,2026-03-31,623.00,Call,74.66,75.36,0.2425,0.8733,0.0030,-0.1576,0.5773,0.8676
2026-01-30,SPY,2026-03-31,623.00,Put,3.84,3.88,0.2322,-0.1165,0.0030,-0.1001,0.5766,-0.1258
2026-01-30,SPY,2026-03-31,637.00,Call,61.87,62.51,0.2235,0.8382,0.0038,-0.1673,0.6820,0.8490
2026-01-30,SPY,2026-03-31,637.00,Put,5.00,5.05,0.2155,-0.1536,0.0039,-0.1112,0.6812,-0.1638
2026-01-30,SPY,2026-03-31,650.00,Call,50.43,50.84,0.2060,0.7947,0.0049,-0.1752,0.7926,0.8185
2026-01-30,SPY,2026-03-31,650.00,Put,6.46,6.51,0.2001,-0.1998,0.0050,-0.1204,0.7837,-0.2094
2026-01-30,SPY,2026-03-31,664.00,Call,38.47,38.90,0.1870,0.7319,0.0062,-0.1801,0.9195,0.7669
2026-01-30,SPY,2026-03-31,664.00,Put,8.57,8.61,0.1830,-0.2664,0.0065,-0.1268,0.9130,-0.2718
2026-01-30,SPY,2026-03-31,671.00,Call,32.83,33.26,0.1779,0.6919,0.0070,-0.1808,0.9823,0.7308
2026-01-30,SPY,2026-03-31,671.00,Put,9.90,9.96,0.1742,-0.3081,0.0073,-0.1277,0.9931,-0.3082
2026-01-30,SPY,2026-03-31,678.00,Call,27.42,27.79,0.1684,0.6458,0.0078,-0.1790,1.0391,0.6874
2026-01-30,SPY,2026-03-31,678.00,Put,11.48,11.54,0.1651,-0.3568,0.0082,-0.1262,1.0494,-0.3483
2026-01-30,SPY,2026-03-31,685.00,Call,22.30,22.58,0.1588,0.5923,0.0087,-0.1743,1.0848,0.6352
2026-01-30,SPY,2026-03-31,685.00,Put,13.36,13.43,0.1560,-0.4136,0.0091,-0.1219,1.0847,-0.3917
2026-01-30,SPY,2026-03-31,692.00,Call,17.61,17.70,0.1493,0.5306,0.0095,-0.1661,1.1119,0.5730
2026-01-30,SPY,2026-03-31,692.00,Put,15.62,15.70,0.1468,-0.4796,0.0101,-0.1141,1.1091,-0.4342
2026-01-30,SPY,2026-03-31,699.00,Call,13.32,13.40,0.1404,0.4607,0.0100,-0.1541,1.1101,0.5008
2026-01-30,SPY,2026-03-31,699.00,Put,18.36,18.44,0.1376,-0.5555,0.0109,-0.1021,1.0895,-0.4709
2026-01-30,SPY,2026-03-31,706.00,Call,9.61,9.68,0.1320,0.3842,0.0103,-0.1379,1.0684,0.4201
2026-01-30,SPY,2026-03-31,706.00,Put,21.57,22.01,0.1291,-0.6405,0.0113,-0.0860,1.0340,-0.4925
2026-01-30,SPY,2026-03-31,713.00,Call,6.60,6.66,0.1247,0.3052,0.0100,-0.1182,0.9801,0.3354
2026-01-30,SPY,2026-03-31,713.00,Put,25.62,26.15,0.1207,-0.7332,0.0114,-0.0654,0.9065,-0.4793
2026-01-30,SPY,2026-03-31,720.00,Call,4.32,4.38,0.1190,0.2299,0.0091,-0.0966,0.8494,0.2537
2026-01-30,SPY,2026-03-31,720.00,Put,30.52,31.01,0.1123,-0.8317,0.0109,-0.0411,0.7165,-0.3950
2026-01-30,SPY,2026-03-31,733.00,Call,1.78,1.82,0.1122,0.1189,0.0063,-0.0584,0.5564,0.1320
2026-01-30,SPY,2026-03-31,733.00,Put,40.45,43.25,0.1122,-0.9532,0.0085,-0.0130,0.3170,-0.1324
2026-01-30,SPY,2026-03-31,747.00,Call,0.65,0.68,0.1102,0.0520,0.0034,-0.0302,0.2982,0.0580
